METRIC_ID,METRIC_NAME,REPORT_NAME,count,total_hours,metric_category
17008.0,Report with patient data viewed,OB Labor Progress,4,0.0393002173635694,Chart Review
17259.0,Patient SnapShot viewed,BW IP LONGITUDINAL VITAL SIGNS AND WEIGHT,4,0.0392447736528184,NULL
,Report with patient data printed,IP Vitals Patient List,12,0.0389302290810479,NULL
,Order printed from Chart Review,CV Echo Report,7,0.0388010549545288,NULL
17664.0,Synopsis activity accessed,Vitals-Related Synopsis View,5,0.0382888682683308,NULL
17008.0,Report with patient data viewed,RX MED RECONCILIATION ADMISSION WITH VCN,6,0.0378852960798475,Chart Review
17008.0,Report with patient data viewed,Rx BJC Split Screen - meningococcal B vaccine (Bexsero),18,0.0378374393781026,Chart Review
,Report with patient data printed,IP 72h I/O,2,0.0378330667813619,NULL
17008.0,Report with patient data viewed,CV Stress Echo Printable Result Report,8,0.03748983780543,Chart Review
17008.0,Report with patient data viewed,CV Cardiac Services Report,134,0.037213569217258,Chart Review
,Report with patient data printed,RAD Results Report,3,0.0371247500843472,NULL
17008.0,Report with patient data viewed,Rx BJC Split Screen - Tobramycin/Dexamethasone Ophth,16,0.0359325541390313,Chart Review
,Encounter printed from Chart Review,Report Redirector,4,0.0357236562834845,NULL
17008.0,Report with patient data viewed,ONC CANCER STAGING HOVER BUBBLE,9,0.0353055850664774,Chart Review
,Report Viewer Printed,,1,0.0348869506518046,NULL
,Report with patient data printed,ED Orders - Sidebar Report,6,0.0348475935724046,NULL
17008.0,Report with patient data viewed,OB OVERVIEW AND PLAN STORYBOARD HOVER,13,0.0347347937689887,Chart Review
17259.0,Patient SnapShot viewed,ONCBCN Sidebar Snapshot,13,0.0342632844712999,NULL
,Active Guidelines is launched,,566,0.0341995029979282,NULL
17008.0,Report with patient data viewed,rx trikafta restrictions,18,0.0335365279515584,Chart Review
17008.0,Report with patient data viewed,Rx ordering instructions oseltamivir,16,0.0332567630873786,Chart Review
17008.0,Report with patient data viewed,Rx PS ADT Events,14,0.0319520656267801,Chart Review
60006.0,View clinical note from copy previous,Significant Event,16,0.0319054881731669,NULL
,Encounter printed from Chart Review,AMB Letter Report: Encounter,5,0.0318203960524665,NULL
,Report with patient data printed,IP NURSE SNAPSHOT (RICH TEXT),35,0.0316976224051581,NULL
,Cancer stage viewed,,4,0.0316041342417399,NULL
17227.0,Chart Review Note report viewed,Patient Care Conference,4,0.0314430258009168,Note Review
17008.0,Report with patient data viewed,BW IP ADMISSION DOCUMENTATION ,6,0.0312917489475674,Chart Review
17259.0,Patient SnapShot viewed,IP Weights,14,0.0312321840392218,NULL
17008.0,Report with patient data viewed,TXP Encounter: Committee Review,1,0.0308889881769816,Chart Review
17259.0,Patient SnapShot viewed,AN Patient Summary,21,0.0307644979159037,NULL
17008.0,Report with patient data viewed,ONCBCN Sickle Cell Pain Plan,1,0.0306787003411187,Chart Review
94023.0,Report viewed,CTO ENC - THIS VISIT,21,0.0304042069117228,Chart Review
,Patient Events Log viewed,,4,0.0303209604157341,NULL
,BI View Epic-Crystal/WebI Report,,1,0.0302749964925977,NULL
17008.0,Report with patient data viewed,MyChart - Patient Message Review Report,20,0.029737279150221,Chart Review
17664.0,Synopsis activity accessed,ONCBCN Synopsis Oncology Navigator,221,0.0296623139911227,NULL
,New hospital account created,,2,0.0295024477110968,NULL
17008.0,Report with patient data viewed,IP Order Reconciliation History,9,0.0294317256079779,Chart Review
17008.0,Report with patient data viewed,RX Return Action Summary,8,0.0293249379263983,Chart Review
17008.0,Report with patient data viewed,IP Rad 72h,10,0.0289002354939778,Chart Review
,Patient-reported medication modified,,16,0.0288770254453023,NULL
17008.0,Report with patient data viewed,MR ONC TREATMENT PLAN SPRINGBOARD (RICH TEXT),3,0.0282826381259494,Chart Review
17008.0,Report with patient data viewed,BW ED AVS Stop the Spread of Germs,23,0.0278607069121466,Chart Review
17008.0,Report with patient data viewed,Therapy Plan Order Change Tracking,2,0.0278185253673129,Chart Review
,Communication set to send upon sign visit,,16,0.0275291646851433,NULL
94023.0,Report viewed,CTO OP ENCOUNTER REPORT,22,0.0269522661632961,Chart Review
17008.0,Report with patient data viewed,IP ALERTS OVERRIDE HISTORY REPORT,1,0.0268429941601223,Chart Review
94023.0,Report viewed,HKU External Info,2,0.0267001141442192,Chart Review
17008.0,Report with patient data viewed,CV Cardiac Cath Printable Result Report,4,0.026597946219974,Chart Review
17008.0,Report with patient data viewed,AN OR Log Detail,1,0.026516838868459,Chart Review
17008.0,Report with patient data viewed,RX CURRENT INGREDIENTS,3,0.0262618295351664,Chart Review
17008.0,Report with patient data viewed,Pathology Specimen Requisition - Reprint,23,0.0260475508371988,Chart Review
,Siri speech to text used,,5,0.0259887708557976,NULL
,Haiku login failure,,8,0.0258717785941229,NULL
,Chart Review Miscellaneous report viewed,MyChart - Patient Message Review Report,6,0.0257858300209045,NULL
17228.0,Chart Review Encounter report viewed,OB Encounter: Outpatient with Link to Core Summary,8,0.0257286643981933,Chart Review
,Report with patient data printed,CV Echo Report,2,0.0256801538997226,NULL
17008.0,Report with patient data viewed,CHART CORRECTION NOTES REPORT,4,0.0255490358670552,Chart Review
20607.0,Storyboard viewed,CV Invasive Cardiology Physician Storyboard,9,0.0255333672629462,NULL
17259.0,Patient SnapShot viewed,PED RHU SNAPSHOT BW,17,0.025527799129486,NULL
,WP_MYCHART_ADMINISTRATION,,18,0.0254065738783942,NULL
,Order History Activity accessed,,11,0.0254009654786851,NULL
17008.0,Report with patient data viewed,SNAPSHOT: HEALTH MAINTENANCE (RICH TEXT),6,0.0253209474351671,Chart Review
17008.0,Report with patient data viewed,ONCBCN Infusion Times Report,3,0.0249741175439622,Chart Review
,Result note filed,,134,0.0248401390181647,NULL
17008.0,Report with patient data viewed,GI Snapshot,2,0.0248129137357076,Chart Review
17008.0,Report with patient data viewed,IP FLOWSHEET - TIME INTERVAL HYPERLINKS (RICH TEXT),14,0.0245319398244222,Chart Review
17228.0,Chart Review Encounter report viewed,ED Familiar Faces Encounter Summary Report,7,0.0245019337866041,Chart Review
17259.0,Patient SnapShot viewed,IP Vitals,18,0.0244550858603583,NULL
17008.0,Report with patient data viewed,Rx BJC Split Screen - Ustekinumab,6,0.024454022248586,Chart Review
17008.0,Report with patient data viewed,BW IMAGING REPORT HYPERLINK - DYNAMIC,11201,0.0243735093540615,Chart Review
17008.0,Report with patient data viewed,IP IFT Status,5,0.0242717586623297,Chart Review
,Clinical Note viewed,,3,0.0241459512710571,NULL
17228.0,Chart Review Encounter report viewed,ACO TOC Patient Outreach Summary Report,7,0.0239708844820658,Chart Review
,Report with patient data printed,Resulting agency 299 Reprint - Inpatient,1,0.0237748429510328,NULL
17008.0,Report with patient data viewed,ONCBCN Facesheet,1,0.0236587177382575,Chart Review
17239.0,Note printed from Chart Review,Significant Event,6,0.0236235258314344,NULL
19040.0,Patient Lookup search,,8809,0.023441064092848,NULL
17008.0,Report with patient data viewed,Notes: Notes Revision And Routing Report,10,0.0234406987826029,Chart Review
17008.0,Report with patient data viewed,PATIENT CARE COORDINATION NOTE (STYLED),1,0.023365097840627,Chart Review
17008.0,Report with patient data viewed,rx tpn navigator prospective calorie/fluid management,17,0.0231246794594658,Chart Review
,OB and Lactation Status accepted,,25,0.0229965991444057,NULL
17008.0,Report with patient data viewed,PREP FOR SURGERY ENCOUNTER REPORT,6,0.0226360654830932,Chart Review
17008.0,Report with patient data viewed,MR Synopsis Report (Rich Text),11,0.0226274646653069,Chart Review
17008.0,Report with patient data viewed,IP Sedation Review,2,0.0225540357165866,Chart Review
17259.0,Patient SnapShot viewed,IP Comprehensive Flowsheet,9,0.0224112176895141,NULL
,Detailed report viewed in Reporting Workbench,IP LDA Active and Removed,1,0.0222032729784647,NULL
17008.0,Report with patient data viewed,IP Physician My Charges and Notes Sidebar Report,13,0.0221559108628167,Chart Review
,Patient incapacity status changed,,3,0.0220577377743191,NULL
17008.0,Report with patient data viewed,VIDEO VISIT - QUESTIONNAIRE RESPONSE (VISIT NAVIGATOR),27,0.0219930744171142,Chart Review
17008.0,Report with patient data viewed,HIM DT Doc Review Discharge Report,44,0.0218956658575269,Chart Review
17008.0,Report with patient data viewed,IP Patient Is Admitted Navigator Text,7,0.0217418339517381,Chart Review
,OR report viewed,TXP OR Sidebar for Organ Note,4,0.0216525141398112,NULL
17008.0,Report with patient data viewed,IP Code Narrator Documentation Timeline,5,0.0215929052564832,Chart Review
17008.0,Report with patient data viewed,RESULTS HYPERLINK REPORT: ORDER ROUTING (HTML),6,0.0215762276119656,Chart Review
17008.0,Report with patient data viewed,BW ED Finish Up Fast (Track Board),9,0.0214536624484592,Chart Review
17008.0,Report with patient data viewed,ED Excuses Report (Rich Text),13,0.0212766371832953,Chart Review
,Order Canceled from Note,,45,0.0212404055065578,NULL
,Visit Navigator Flowsheet section accepted,,4,0.0212399458885192,NULL
55006.0,Treatment plan accessed,,36,0.0211601826879713,NULL
,Flowsheet data copied forward,,90,0.0209490007824367,NULL
17008.0,Report with patient data viewed,IP DIAGNOSTIC ORDERS REPORT,9,0.0208236773808797,Chart Review
17008.0,Report with patient data viewed,IP Intake/Output Rounding Navigator,4,0.0205831281344095,Chart Review
17008.0,Report with patient data viewed,TXP Episode Report,2,0.0204390597343444,Chart Review
17008.0,Report with patient data viewed,CAR Visit Summary: Anticoagulation Check,1,0.0202518158488803,Chart Review
17008.0,Report with patient data viewed,Rx BJC Split Screen - semaglutide,3,0.0199896142217848,Chart Review
,Chart Review Miscellaneous report viewed,ONCBCN Snapshot,7,0.019951418240865,NULL
17259.0,Patient SnapShot viewed,MARK AS REVIEWED PAF POPUP REPORT,4,0.019867029984792,NULL
17664.0,Synopsis activity accessed,CV Synopsis,9,0.0197095417976379,NULL
17008.0,Report with patient data viewed,BJCWU ONCBCN Index Report Current Day,4,0.0195939286549886,Chart Review
17008.0,Report with patient data viewed,TXP Patient Checklist Tasks,2,0.0194804824723137,Chart Review
60005.0,View clinical notes section,Brief Op Note,3,0.0194075507587856,Note Review
94023.0,Report viewed,HKU IB CC CHARTS CR ENCOUNTERS REPORT,71,0.0192819730440775,Chart Review
17008.0,Report with patient data viewed,IP NICU PHYSICIAN INDEX,6,0.0189810209804111,Chart Review
17008.0,Report with patient data viewed,Pathology Dermpath Requisition - Reprint,1,0.0188629261652628,Chart Review
,Referral Sidebar activity viewed,,22,0.0187580635812547,NULL
,Document Information form accessed,,11,0.0187454973326789,NULL
17008.0,Report with patient data viewed,Rx Clinical Overview - general,14,0.0186774161126878,Chart Review
94023.0,Report viewed,CTO HOV ENCOUNTER REPORT,3,0.0185003076659308,Chart Review
17008.0,Report with patient data viewed,BW AN AN Resident Report,1,0.0184333512518141,Chart Review
17008.0,Report with patient data viewed,TXP UNOS Patient Status History,53,0.0184098490079244,Chart Review
,ED Visit Navigator Arrival section accessed,,381,0.0184031573931376,NULL
17234.0,Chart Review Order report viewed,Order Report - Consults,5,0.0183750043974982,Chart Review
17008.0,Report with patient data viewed,Encounter: All Flowsheets,7,0.0182985541555616,Chart Review
17008.0,Report with patient data viewed,Order Transmittal Tracking Report,4,0.0182438053025139,Chart Review
17008.0,Report with patient data viewed,IP Interactions,3,0.0181343131595187,Chart Review
,Report with patient data printed,Medication Order Report,5,0.0181034347746107,NULL
17008.0,Report with patient data viewed,RX concentrated insulin U 500 warning,7,0.0179473127259148,Chart Review
17008.0,Report with patient data viewed,IP Sidebar Diagnosis Smartphrases Help Text,3,0.0178639316558837,Chart Review
60010.0,Pend clinical note,Patient Instructions,45,0.017371810277303,Note Entry
,Chart Review Episode report viewed,BJCWU ONCBCN THERAPY PLAN OVERVIEW REPORT,3,0.0173496455616421,NULL
17259.0,Patient SnapShot viewed,BW AMB GI Snapshot,14,0.0170095181465148,NULL
17008.0,Report with patient data viewed,IP Respiratory Data,3,0.0168370864126417,Chart Review
,Quick Communication recipient removed,,4,0.0164491372638278,NULL
17008.0,Report with patient data viewed,TELEPHONE HYPERLINK REPORT: PHARMACY DETAIL (HTML),1,0.0163108468055725,Chart Review
,Order printed from Chart Review,FS AMB ORDER REPORT HYPERLINK - DYNAMIC,1,0.016299209329817,NULL
17360.0,Reconcile Outside Information accessed,Medication Dispense History,1,0.0161287930276658,NULL
17228.0,Chart Review Encounter report viewed,ACO Complex Care Patient Outreach Summary Report,1,0.0160743469662136,Chart Review
17259.0,Patient SnapShot viewed,ED Encounter Summary,3,0.0160316891140408,NULL
17008.0,Report with patient data viewed,IP Patient History,1,0.0159064152505662,Chart Review
17008.0,Report with patient data viewed,BJCWU ONCBCN THERAPY PLAN OVERVIEW REPORT,4,0.015877075460222,Chart Review
17008.0,Report with patient data viewed,CV Electrophysiology Report,76,0.0156246100531684,Chart Review
17008.0,Report with patient data viewed,HH Redirect to LCT,4,0.0156057389577229,Chart Review
17008.0,Report with patient data viewed,AMB PT Snapshot Report,2,0.0153192337354024,Chart Review
17008.0,Report with patient data viewed,IP ICU CLINICAL OVERVIEW,3,0.0152314617898729,Chart Review
,Report with patient data printed,IP Vitals,4,0.0151347984208001,NULL
17008.0,Report with patient data viewed,IP Labs Sorted by Collection Time,3,0.0151095914840698,Chart Review
17008.0,Report with patient data viewed,ACO Sidebar Summary Report,3,0.0150731950336032,Chart Review
60012.0,Clinical Note Signed,Hospital Course,6087,0.0150598324669731,Note Entry
,Note displayed from Tapestry Referrals or Referral Notes,,27,0.0149728780322604,NULL
17008.0,Report with patient data viewed,Img Study History,3,0.0149526760313246,Chart Review
17008.0,Report with patient data viewed,ED Work/School Excuse Patient/Caregiver,1,0.0147175388866,Chart Review
17008.0,Report with patient data viewed,RESULT REPORT LAB/IMAGING,4,0.0147106279267205,Chart Review
,Report with patient data printed,H&P,1,0.014558941523234,NULL
17008.0,Report with patient data viewed,In Basket: Refill Protocol Drilldown,4,0.014542142285241,Chart Review
17227.0,Chart Review Note report viewed,TXP Special Notes,5,0.0143737106853061,Note Review
,Canto login failed,,3,0.0143051362037658,NULL
,MAR administration accepted,,3,0.0141958424780103,NULL
17227.0,Chart Review Note report viewed,Pre-Admission Screening,3,0.0141554029782613,Note Review
,Order printed from Chart Review,BW IMAGING REPORT HYPERLINK - DYNAMIC,3,0.014112684726715,NULL
17008.0,Report with patient data viewed,AN Timeline Report,1,0.0140861490037706,Chart Review
20607.0,Storyboard viewed,BH Behavioral Health Outpatient Storyboard,34,0.0138392286830478,NULL
17008.0,Report with patient data viewed,Rx BJC Split Screen - Empagliflozin,7,0.013811211321089,Chart Review
17008.0,Report with patient data viewed,ED ORDER RECONCILIATION REVIEW HISTORY,6,0.0136882776684231,Chart Review
,Report with patient data printed,AMB SMARTTEXT SUPPLIES REPORT,5,0.0134251099162631,NULL
17008.0,Report with patient data viewed,TXP IP AVS DISCHARGE MED LIST,1,0.0133433561854892,Chart Review
17008.0,Report with patient data viewed,MR Encounter All Administration Report,2,0.0133271482255723,Chart Review
17008.0,Report with patient data viewed,AVATAR LDA REPORT (SINGLE),1,0.0132287989722357,Chart Review
17008.0,Report with patient data viewed,MR Summary of Care Document,3,0.0131692345937093,Chart Review
17008.0,Report with patient data viewed,AMB Quick Abstract Instructions,3,0.0131165263387891,Chart Review
17008.0,Report with patient data viewed,CE External Allergy Audit History Sidebar,3,0.0130924815601772,Chart Review
17008.0,Report with patient data viewed,MR REFILL ERRORS PATIENT SUMMARY,7,0.0130714797973632,Chart Review
,Report with patient data printed,IP Pediatric Clinical Overview,4,0.0130529448721143,NULL
17234.0,Chart Review Order report viewed,CV Vascular Ultrasound Report,20,0.0130412451426188,Results Review
17008.0,Report with patient data viewed,IMG Reading Physician Snapshot (Dark),3,0.0128318418396843,Chart Review
17008.0,Report with patient data viewed,BJC IMG Protocol Details,2,0.0128035680452982,Chart Review
17008.0,Report with patient data viewed,ED Transfer Summary - Widget,2,0.0123744511604309,Chart Review
17008.0,Report with patient data viewed,IP Lab Orders For Discontinue,2,0.0120752906799316,Chart Review
94023.0,Report viewed,Plan of Care,3,0.0120727427800496,Chart Review
17008.0,Report with patient data viewed,IP Single Flowsheet BW,3,0.0120144149992201,Chart Review
60008.0,View FastNote activity,,92,0.0118887035051981,NULL
60010.0,Pend clinical note,ED Procedure Note,23,0.0117926987012227,Note Entry
17008.0,Report with patient data viewed,PHX Storyboard Hover Bubble for Episode List,6,0.0117724593480428,Chart Review
17008.0,Report with patient data viewed,BW AN Main Intraprocedure Sidebar Report,15,0.011703122721778,Chart Review
17008.0,Report with patient data viewed,RX ORDER AUDIT TRAIL REPORT,2,0.0115892998377482,Chart Review
,External web page triggering Hyperspace action,,3,0.0115606440438164,NULL
17008.0,Report with patient data viewed,MR Encounter Provider Notes,3,0.0112747335433959,Chart Review
,LOS visit navigator section accessed,,71,0.0112369969156053,NULL
17008.0,Report with patient data viewed,MR ANSWER QUESTIONNAIRES,2,0.0112193867895338,Chart Review
,Chart Review Miscellaneous report viewed,ONCBCN Index Report,4,0.0111838139428032,NULL
17008.0,Report with patient data viewed,Neuro SnapShot,4,0.0111303069856431,Chart Review
17239.0,Note printed from Chart Review,Op Note,2,0.0111063128047519,NULL
,MAR administration form accessed,,2,0.0110867513550652,NULL
,Full Referral Entry activity accessed,,14,0.0110772768656412,NULL
17008.0,Report with patient data viewed,AMB Episodes Report Default,2,0.0110223878754509,Chart Review
17008.0,Report with patient data viewed,BW AN REPORT,2,0.0109319705433315,Chart Review
17008.0,Report with patient data viewed,Rx BJC Split Screen - ibalizumab,3,0.0109042702780829,Chart Review
17008.0,Report with patient data viewed,Quest Reference Lab Requisition With Scheduling SmartText - Reprint,1,0.0108317226833767,Chart Review
17008.0,Report with patient data viewed,IP Physician My Charges and Notes without Index,1,0.0108218208948771,Chart Review
17008.0,Report with patient data viewed,CHART CORRECTION FLOWSHEET REPORT,3,0.0108164511786566,Chart Review
,E-signed After Visit Summary,,5,0.0108154712782965,NULL
17008.0,Report with patient data viewed,ORD Cosign Tracking Report,3,0.0108060399691263,Chart Review
,Communication voided,,48,0.0107891877492268,NULL
,Detailed view printed from Reporting Workbench,OR RTF CASELOG SUMMARY,6,0.0107839147249857,NULL
17259.0,Patient SnapShot viewed,PED END SOGI Snapshot,7,0.0107601616117689,NULL
17008.0,Report with patient data viewed,AMB SMARTTEXT SUPPLIES REPORT,4,0.0107460554440816,Chart Review
17008.0,Report with patient data viewed,TXP Visit Summary (Clinical),1,0.0106458155314127,Chart Review
,Letters activity accessed,,3,0.0105965362654791,NULL
17008.0,Report with patient data viewed,Default Summary of Care,4,0.0105914563602871,Chart Review
17008.0,Report with patient data viewed,TXP Problem List,4,0.0105707708994547,Chart Review
17008.0,Report with patient data viewed,IP Labs 24h Nav,10,0.0105547780460781,Chart Review
17008.0,Report with patient data viewed,ED Reminders Physician,1,0.0103210149870978,Chart Review
17008.0,Report with patient data viewed,BW ED AVS Additional Print Outs - Viral Illness Education,5,0.0101922851138644,Chart Review
17259.0,Patient SnapShot viewed,DER Snapshot,8,0.0101056808895534,NULL
,Report with patient data printed,IP Glucose Management,2,0.0100879822836981,NULL
17008.0,Report with patient data viewed,MR PAIN ASSESS REVIEW FLOW BW,4,0.00998646974563598,Chart Review
17259.0,Patient SnapShot viewed,IP Labs 21 Day,5,0.00997095770306057,NULL
17008.0,Report with patient data viewed,RX LINKED ORDER GROUP,4,0.00994366274939643,Chart Review
17008.0,Report with patient data viewed,BW AVS - OPIOD FACTSHEET,7,0.00991462575064765,Chart Review
17008.0,Report with patient data viewed,ED Patient Care Timeline-IP,1,0.0097747180196974,Chart Review
17008.0,Report with patient data viewed,RX stewardship antimicrobial report for navigator,4,0.00969944212171766,Chart Review
17008.0,Report with patient data viewed,BW RX PED BIVALIRUDIN ADJUSTMENT GUIDANCE,2,0.00966831525166829,Chart Review
17664.0,Synopsis activity accessed,BW ONC SYNOPSIS BMT VIEW,3,0.00964858982298109,NULL
19120.0,Identity report accessed,,108,0.00959235297309027,NULL
,Clinical Note viewed,ED Triage Provider Note,1,0.00935189750459459,NULL
17008.0,Report with patient data viewed,REN Snapshot,3,0.00930845128165351,Chart Review
17234.0,Chart Review Order report viewed,BW Lab Result Report - Potential Donor Information,3,0.00916634983486599,Results Review
17008.0,Report with patient data viewed,OR FUTURE CASES,297,0.00911031034257676,Chart Review
17008.0,Report with patient data viewed,BW AN Perfusion Charge Report,1,0.00910818444357977,Chart Review
17228.0,Chart Review Encounter report viewed,Dental Encounter Summary,2,0.00901369227303399,Chart Review
,Report with patient data printed,IP Nursing Clinical Overview,4,0.00894108162985907,NULL
17008.0,Report with patient data viewed,IP SEDATION DOC TIMELINE - DOCUMENTATION START&END EVENTS,2,0.00893938117557102,Chart Review
17286.0,Chart Search encounter report opened,,110,0.0089222682846917,NULL
17259.0,Patient SnapShot viewed,PEDS GI SnapShot,7,0.00892154163784451,NULL
17239.0,Note printed from Chart Review,Anesthesia Preprocedure Evaluation,13,0.00886031283272637,NULL
17008.0,Report with patient data viewed,ED Against Medical Advice Form,5,0.00879943026436699,Chart Review
17008.0,Report with patient data viewed,IP Care Plan,2,0.0087925993071662,Chart Review
17008.0,Report with patient data viewed,ORDER HYPERLINK REPORT: APPOINTMENT INFORMATION (HTML),3,0.00877713176939222,Chart Review
17008.0,Report with patient data viewed,ED Patient Care Timeline - NoteWriter Slim Report,3,0.00872910658518473,Chart Review
17008.0,Report with patient data viewed,ALLERGY DETAIL (RICH TEXT),3,0.00871831152174208,Chart Review
17008.0,Report with patient data viewed,BW IP DISCHARGE TO READMIT,10,0.00870333062277899,Chart Review
17008.0,Report with patient data viewed,OR DISCH INSTRUCTIONS,2,0.00867970969941881,Chart Review
17008.0,Report with patient data viewed,ONCBCN Pathology Report,3,0.00854535818099975,Chart Review
17008.0,Report with patient data viewed,Encounter: ED,2,0.00849100775188869,Chart Review
17008.0,Report with patient data viewed,IP Nutrition Profile,4,0.00841512653562757,Chart Review
17008.0,Report with patient data viewed,RX Dispense Action Summary,2,0.00840020842022365,Chart Review
17008.0,Report with patient data viewed,Encounter: WU Ophth Report,2,0.00836186303032769,Chart Review
17008.0,Report with patient data viewed,Pediatric Snapshot,1,0.00834812031851874,Chart Review
17008.0,Report with patient data viewed,SLCH ED AVS COVID RESEARCH FLYER,8,0.00829472568300035,Chart Review
,Appointment Cancel activity accessed,,40,0.00820025655958387,NULL
,Report with patient data printed,RAD Imaging - Results Report 4,2,0.00819348282284206,NULL
17008.0,Report with patient data viewed,Neurodiagnostics Result Report Ext,2,0.00810455242792765,Chart Review
,Report with patient data printed,IP Adult Clinical Overview,6,0.00808662758933173,NULL
94016.0,Care Everywhere Summaries viewed,,69,0.00802550660239325,NULL
34004.0,Handoff data printed,,4235,0.00799814303716023,NULL
17008.0,Report with patient data viewed,PATIENT INFECTION STATUS,6,0.00794680833816528,Chart Review
,Contacts removed,,2,0.00778729359308878,NULL
17228.0,Chart Review Encounter report viewed,BPCI-A Encounter Summary Report,3,0.00771653387281629,Chart Review
17259.0,Patient SnapShot viewed,IP MAR History,6,0.00756493727366129,NULL
,EpicCare Scheduling activity accessed,,74,0.00752586947547064,NULL
,Health Maintenance Override Topic form accepted,,36,0.00749403158823649,NULL
60012.0,Clinical Note Signed,Interval H&P Note,5,0.00747009515762329,Note Entry
17008.0,Report with patient data viewed,OR Edit Trail Print Group Report Link,1,0.00746875603993733,Chart Review
,Order Canceled from Note,Procedures,19,0.00732361184226142,NULL
,Report with patient data printed,ORDER REPORT (HTML),1,0.0073091000980801,NULL
,Chart Review Miscellaneous report viewed,AMB Diabetes Management Summary,6,0.00727100637223985,NULL
,Report with patient data printed,BW ED AFTER VISIT SUMMARY REPORT (STYLED),2046,0.00724887715445624,NULL
17008.0,Report with patient data viewed,MR SPECIALTY COMMENTS - SHOW ALL,3,0.00721693038940429,Chart Review
17008.0,Report with patient data viewed,OB HISTORY STORYBOARD HOVER,6,0.00718380636639065,Chart Review
34005.0,Notes viewed,Notes Text Only,2,0.00711783515082465,Note Review
,Chart Review Miscellaneous report viewed,AMB Health Maintenance w/History (Misc Report),9,0.00711531904008653,NULL
17008.0,Report with patient data viewed,IP Patient Care Snapshot,1,0.00704841242896185,Chart Review
,OR report viewed,OR Perioperative Record,3,0.00702828433778551,NULL
17008.0,Report with patient data viewed,IP FACESHEET,5,0.00699474652608235,Chart Review
17008.0,Report with patient data viewed,AN PROFESSIONAL BILLING REPORT NO GRAPH,2,0.00690154208077324,Chart Review
17008.0,Report with patient data viewed,Rx BJC Split Screen - dornase alfa for CF,2,0.00682823419570922,Chart Review
60008.0,View FastNote activity,Discharge Summary,44,0.00681872924168904,NULL
17008.0,Report with patient data viewed,IP SINGLE LEARNING ASSESSMENT,3,0.00679263035456339,Chart Review
,Encounter printed from Chart Review,ED Encounter: ED,2,0.00677450895309448,NULL
17008.0,Report with patient data viewed,IP ICU RM VENT,2,0.00669202804565429,Chart Review
,Image deleted,,1,0.00664011902279324,NULL
,Image printed,,1,0.00657751348283555,NULL
,Chart Review Patient Summary Extract tab selected,,5,0.0065716528892517,NULL
60008.0,View FastNote activity,Progress Notes,99,0.00649581723743014,NULL
17664.0,Synopsis activity accessed,ORT ORTHO REVIEW SYNOPSIS VIEW,1,0.00642926295598348,NULL
17008.0,Report with patient data viewed,AMB Asthma Flowsheet Encounters,5,0.00642530732684665,Chart Review
17008.0,Report with patient data viewed,IN BASKET ALL RECIPIENTS FOR MESSAGE,3,0.00641855637232462,Chart Review
,Health Maintenance Postpone Topic form accepted,,30,0.00637828535503811,NULL
,Patient Merge window accessed,,2,0.00636396990882025,NULL
17008.0,Report with patient data viewed,RX ALERTS OVERRIDE HISTORY REPORT (RICH TEXT),3,0.00633767392900255,Chart Review
17664.0,Synopsis activity accessed,AMB Synopsis Asthma Management,2,0.00626737382676866,NULL
17008.0,Report with patient data viewed,IP Patient Take-Home (Discharge) Meds - Static,1,0.00622192515267266,Chart Review
17664.0,Synopsis activity accessed,AMB Questionnaire Series Synopsis View,9,0.00620567321777343,NULL
,Cosign clinical note with attestation,Medical Student,9,0.00620406574673122,NULL
17664.0,Synopsis activity accessed,AMB Synopsis Ped IBS Mgmt,4,0.00615221156014336,NULL
17008.0,Report with patient data viewed,CE External Immunization Audit History Sidebar,2,0.00609869692060682,Chart Review
,Chart Review Miscellaneous report viewed,BJC HH Discharge Summary,2,0.00605600913365681,NULL
17008.0,Report with patient data viewed,TXP Telephone Report,2,0.00600231515036688,Chart Review
17008.0,Report with patient data viewed,AMB Diabetes Management Summary,2,0.00599288807974921,Chart Review
17228.0,Chart Review Encounter report viewed,TXP Abstract Report,15,0.00592423280080159,Chart Review
,Cumulative Dose Activity in Hyperspace,,1,0.00592005226347181,NULL
17008.0,Report with patient data viewed,BW ED AVS PATIENT RESULTS,4,0.00588001542621188,Chart Review
17008.0,Report with patient data viewed,Routing History,5,0.00587862094243367,Chart Review
17008.0,Report with patient data viewed,OB Episode Scans,3,0.00586404614978366,Chart Review
17008.0,Report with patient data viewed,BW Food Allergy Action Plan,2,0.00585915644963582,Chart Review
17008.0,Report with patient data viewed,AN ACTIVE FOLLOW-UP ORDERS,6,0.00580837567647298,Chart Review
17227.0,Chart Review Note report viewed,Telestroke,1,0.00579310788048638,Note Review
17228.0,Chart Review Encounter report viewed,Encounter: Orders Only,2,0.00577762550777859,Chart Review
15632.0,Documents list accessed,,193,0.00570228735605875,NULL
,Clinical Note viewed,Progress Notes,2,0.00562846819559733,NULL
17008.0,Report with patient data viewed,IP ICU Liberation,2,0.00553445047802395,Chart Review
17008.0,Report with patient data viewed,CV Stress Echo Report,108,0.00552705791261461,Chart Review
,Full Referral entry activity edited,,10,0.00547892702950371,NULL
17259.0,Patient SnapShot viewed,Glaucoma SnapShot,2,0.00544876813888549,NULL
17008.0,Report with patient data viewed,ONCBCN Index Report,7,0.00539196438259548,Chart Review
